繁体,简体,拼音,词例,定义,又作
略,略,lɥœ˥˩,略过，策略,"",畧
掠,掠,lɥœ˥˩,掠夺，抢掠
躏,躪,lɪn˥˩,蹂躏
赁,賃,lɪn˥˩,租赁
吝,吝,lɪn˥˩,吝啬，不吝赐教
蔺,藺,lɪn˥˩,"",灯心草
磷,磷,lɪn˧˥,磷光
琳,琳,lɪn˧˥
麟,麟,lɪn˧˥,麒麟
临,臨,lɪn˧˥,临时，临头
遴,遴,lɪn˧˥,遴选,谨慎选择
璘,璘,lɪn˧˥,"",玉的光彩
林,林,lɪn˧˥,林立，树林
淋,淋,lɪn˧˥,淋雨，淋漓尽致
粼,粼,lɪn˧˥,粼粼，粼粼碧波,形容水清澈明净
嶙,嶙,lɪn˧˥,嶙嶙，嶙峋,山石重叠不平
啉,啉,lɪn˧˥,喹啉,一种有机化合物
霖,霖,lɪn˧˥
鳞,鱗,lɪn˧˥,鱼鳞
邻,鄰,lɪn˧˥,邻居
凛,凜,lɪn˨˩˦,凛冽，凛厉
懔,懍,lɪn˨˩˦
另,另,lɪŋ˥˩,另外
令,令,lɪŋ˥˩,命令，口令,使，使得；上级的指示；季节
聆,聆,lɪŋ˧˥,聆听
陵,陵,lɪŋ˧˥,陵墓，丘陵
羚,羚,lɪŋ˧˥,羚羊
绫,綾,lɪŋ˧˥
铃,鈴,lɪŋ˧˥,铃声，门铃
菱,菱,lɪŋ˧˥,菱角，菱形
苓,苓,lɪŋ˧˥,茯苓
鲮,鯪,lɪŋ˧˥,鲮鱼，鲮鲤,一种淡水鱼
囹,囹,lɪŋ˧˥,囹圄,囹圄：古代称监狱
龄,齡,lɪŋ˧˥,年龄，同龄，高龄
翎,翎,lɪŋ˧˥,翎毛，雁翎,鸟翅膀和尾部上的长羽毛
玲,玲,lɪŋ˧˥,玲珑，八面玲珑
伶,伶,lɪŋ˧˥,伶俐，伶仃
零,零,lɪŋ˧˥,零钱，零食，飘零
呤,呤,lɪŋ˧˥,嘌呤,小声说话
灵,靈,lɪŋ˧˥,灵魂，心灵
凌,凌,lɪŋ˧˥,凌空，欺凌
櫺,櫺,lɪŋ˧˥,窗櫺
令,令,lɪŋ˧˥,令狐,（复姓）
蛉,蛉,lɪŋ˧˥,白蛉，螟蛉,一种昆虫
领,領,lɪŋ˨˩˦,领导，带领
岭,嶺,lɪŋ˨˩˦,岭南，山岭
令,令,lɪŋ˨˩˦,一令纸,（量词）
隆,隆,lʊŋ˥˥,轰隆，黑咕隆咚
龙,龍,lʊŋ˧˥,龙眼，恐龙
隆,隆,lʊŋ˧˥,隆重，隆冬，隆起，兴隆
珑,瓏,lʊŋ˧˥,玲珑
窿,窿,lʊŋ˧˥,窟窿
胧,朧,lʊŋ˧˥,朦胧,月光不明亮
昽,曨,lʊŋ˧˥,曚昽,日光不明亮
笼,籠,lʊŋ˧˥,笼子，鸟笼，蒸笼，灯笼,（名词）指笼子
聋,聾,lʊŋ˧˥,聋哑，聋子
眬,矓,lʊŋ˧˥,蒙眬,模糊
咙,嚨,lʊŋ˧˥,喉咙
茏,蘢,lʊŋ˧˥,茏葱，葱茏,草木青翠茂盛
砻,礱,lʊŋ˧˥,砻糠，砻坊,去掉稻壳的工具
垄,壟,lʊŋ˨˩˦,垄断市场
笼,籠,lʊŋ˨˩˦,笼罩，笼统，笼络,（动词）指遮住，像笼子一样罩住
拢,攏,lʊŋ˨˩˦,拉拢，靠拢，收拢,合在一起，聚起，总合，靠近
陇,隴,lʊŋ˨˩˦,"",甘肃的别称
嫚,嫚,man˥˥,嫚子,（方言）女孩子
颟,顢,man˥˥/man˧˥,颟顸,糊涂，疏忽，不懂事理
曼,曼,man˥˩,曼谷，阿曼
慢,慢,man˥˩,缓慢，傲慢
漫,漫,man˥˩,漫画，浪漫
蔓,蔓,man˥˩,蔓延，蔓草，蔓生，藤蔓,滋生，扩展
幔,幔,man˥˩,幔子，窗幔,挂在屋内的帐幕
谩,謾,man˥˩,谩骂,轻慢，不礼貌，不尊重
嫚,嫚,man˥˩,嫚辱，嫚易,轻视，瞧不起
墁,墁,man˥˩,墁地,用砖石铺地
缦,縵,man˥˩,缦帛,无花纹或图案的丝织品
熳,熳,man˥˩,烂熳,烂漫
镘,鏝,man˥˩,"",用来涂抹墙壁的工具；也指铜币、钱钞
鳗,鰻,man˧˥,鳗鱼
瞒,瞞,man˧˥,瞒过，隐瞒
蛮,蠻,man˧˥,蛮横，野蛮
馒,饅,man˧˥,馒头
蔓,蔓,man˧˥,蔓菁,芜菁，一种草本植物
谩,謾,man˧˥,欺谩,欺骗，蒙骗，蒙蔽
鞔,鞔,man˧˥/wan˨˩˦,鞔鼓，鞔鞋,用皮革做鼓，鞋等
满,滿,man˨˩˦,满意，充满
螨,蟎,man˨˩˦,螨虫，尘螨,一种节肢动物
脉,脈,maɪ˥˩,脉搏，山脉,动脉和静脉
麦,麥,maɪ˥˩,麦片，大麦
迈,邁,maɪ˥˩,迈步，豪迈
卖,賣,maɪ˥˩,卖力，卖弄，拍卖，出卖
埋,埋,maɪ˧˥,埋伏，掩埋
霾,霾,maɪ˧˥,阴霾
荬,蕒,maɪ˨˩˦,苣荬菜
买,買,maɪ˨˩˦,买帐，购买
妈,媽,ma˥˥,妈妈，舅妈，姨妈,母亲；对女长辈的称呼
抹,抹,ma˥˥,抹布，抹桌子，抹下来,擦
骂,罵,ma˥˩,骂人，叫骂
嘛,嘛,ma˧,喇嘛，有意见就提嘛,（助词）表示提醒、劝阻、显而易见、道理明显等语气；（藏语）对僧人、法师等的尊称
吗,嗎,ma˧,好吗，行吗，可以吗,（疑问助词）
吗,嗎,ma˧˥,干吗，有吗，要吗，吗玩意儿，要吗有吗,（方言）什么
麻,痲,ma˧˥,麻痹，麻风，麻疹
嘛,嘛,ma˧˥,干嘛，有嘛，要嘛，嘛玩意儿，要嘛有嘛,（方言）什么
麻,麻,ma˧˥,麻绳，麻木，麻痹，芝麻,"",蔴
蟆,蟆,ma˧˥,蛤蟆
蚂,螞,ma˨˩˦,蚂蚁，蚂蟥
玛,瑪,ma˨˩˦,玛瑙
吗,嗎,ma˨˩˦,吗啡
马,馬,ma˨˩˦,马上，骑马
码,碼,ma˨˩˦,码头，号码
犸,獁,ma˨˩˦,猛犸,毛象
妹,妹,meɪ˥˩,妹妹，姐妹
袂,袂,meɪ˥˩,联袂，联袂饰演,衣袖，袖子
昧,昧,meɪ˥˩,暧昧
寐,寐,meɪ˥˩,梦寐以求，不寐
媚,媚,meɪ˥˩,媚外，谄媚
魅,魅,meɪ˥˩,魅力，鬼魅,鬼怪
谜,謎,meɪ˥˩,猜谜儿，破谜儿,（口语）谜语
煤,煤,meɪ˧˥,煤气，采煤
没,沒,meɪ˧˥,没有，还没，有没有
酶,酶,meɪ˧˥,核糖酶
莓,莓,meɪ˧˥,草莓，黑莓
眉,眉,meɪ˧˥,眉毛，皱眉
枚,枚,meɪ˧˥
楣,楣,meɪ˧˥
嵋,嵋,meɪ˧˥,峨嵋山
玫,玫,meɪ˧˥
梅,梅,meɪ˧˥,梅雨，酸梅
霉,霉,meɪ˧˥,发霉，倒霉,"",黴
媒,媒,meɪ˧˥,媒体，传媒
湄,湄,meɪ˧˥,"",岸边，水边
糜,糜,meɪ˧˥,糜子，糜黍,穄子，一种黍类农作物
美,美,meɪ˨˩˦,美丽，鲜美
每,每,meɪ˨˩˦
镁,鎂,meɪ˨˩˦,"",化学元素12
浼,浼,meɪ˨˩˦,央浼,请求，请托
咪,咪,mi˥˥
眯,瞇,mi˥˥,眯眼，眯缝
密,密,mi˥˩,密封，紧密
觅,覓,mi˥˩,觅食，寻觅
秘,秘,mi˥˩,秘密，秘书，神秘,"",祕
蜜,蜜,mi˥˩,蜜蜂，甜蜜
泌,泌,mi˥˩,泌尿，分泌
幂,冪,mi˥˩,幂数，乘幂,一个数字自乘若干次
汨,汨,mi˥˩,汨罗江
谧,謐,mi˥˩,静谧,安静
嘧,嘧,mi˥˩,嘧啶,一种有机化合物
鼏,鼏,mi˥˩,"",鼎的盖子
宓,宓,mi˥˩,静宓,宁静，安静
蘼,蘼,mi˧˥,荼蘼
谜,謎,mi˧˥,谜语，猜谜
醚,醚,mi˧˥,二甲醚
麋,麋,mi˧˥,麋鹿
弥,瀰,mi˧˥,弥漫
猕,獼,mi˧˥,猕猴
弥,彌,mi˧˥,弥补，弥合
迷,迷,mi˧˥,迷宫，沉迷
糜,糜,mi˧˥,糜费，肉糜,浓的稀饭；烂，浪费
縻,縻,mi˧˥,羁縻，縻系,牵引牛的绳子
米,米,mi˨˩˦,米饭，稻米
羋,羋,mi˨˩˦,"",（姓）
脒,脒,mi˨˩˦,磺胺脒,一种有机化合物
靡,靡,mi˨˩˦/mi˧˥,风靡，靡靡之音,奢侈，浪费
谬,謬,mjoʊ˥˩,谬论，荒谬
喵,喵,mjɑʊ˥˥
庙,廟,mjɑʊ˥˩,庙宇，宗庙
妙,妙,mjɑʊ˥˩,微妙，美妙，奇妙,好，神奇
描,描,mjɑʊ˧˥,描写，素描
瞄,瞄,mjɑʊ˧˥,瞄准
苗,苗,mjɑʊ˧˥,苗芽，痘苗
渺,渺,mjɑʊ˨˩˦,渺小，渺茫,微小
邈,邈,mjɑʊ˨˩˦,邈然,远
缈,緲,mjɑʊ˨˩˦,缥缈
藐,藐,mjɑʊ˨˩˦,藐视,小
秒,秒,mjɑʊ˨˩˦,秒钟
渺,淼,mjɑʊ˨˩˦,渺茫，浩渺,水面广阔
眇,眇,mjɑʊ˨˩˦
面,麵,mjɛn˥˩,面条，炒面,"",麪
面,面,mjɛn˥˩,面部，脸面
棉,棉,mjɛn˧˥,棉花，棉绒
绵,綿,mjɛn˧˥,绵延，连绵，缠绵,连续不断
眠,眠,mjɛn˧˥,睡眠，冬眠
缅,緬,mjɛn˨˩˦,缅甸
勉,勉,mjɛn˨˩˦,勉励，勉强
腼,靦,mjɛn˨˩˦,腼腆
冕,冕,mjɛn˨˩˦,冠冕，加冕
免,免,mjɛn˨˩˦,免费，避免
娩,娩,mjɛn˨˩˦,分娩
眄,眄,mjɛn˨˩˦,眄视,斜视
渑,澠,mjɛn˨˩˦/mɪn˨˩˦,渑池,（地名）
乜,乜,mjɛ˥˥,乜斜,眯着眼睛
哶,哶,mjɛ˥˥
蔑,衊,mjɛ˥˩,诬蔑
篾,篾,mjɛ˥˩,竹篾,薄竹片
灭,滅,mjɛ˥˩,灭绝，熄灭
蔑,蔑,mjɛ˥˩,蔑视，轻蔑
蠛,蠛,mjɛ˥˩
哞,哞,moʊ˥˥,"",（拟声词）牛叫声
眸,眸,moʊ˧˥,眸子，眼眸
谋,謀,moʊ˧˥,谋略，阴谋，不谋而合,计策，策划，商讨，设法寻求
牟,牟,moʊ˧˥,牟利，牟取,想尽办法得到
缪,繆,moʊ˧˥,未雨绸缪
某,某,moʊ˨˩˦,某人
募,募,mu˥˩,募集，筹募
幕,幕,mu˥˩,幕后，开幕
暮,暮,mu˥˩,暮色，朝暮
苜,苜,mu˥˩,苜蓿
慕,慕,mu˥˩,羡慕
睦,睦,mu˥˩,和睦
木,木,mu˥˩,木头，麻木
仫,仫,mu˥˩,仫佬族
墓,墓,mu˥˩,墓碑，坟墓
沐,沐,mu˥˩,沐浴
牧,牧,mu˥˩,牧羊，游牧
目,目,mu˥˩,目前，节目
钼,鉬,mu˥˩,"",化学元素42
穆,穆,mu˥˩,穆斯林，肃穆
模,模,mu˧˥,模子，模样，字模
拇,拇,mu˨˩˦,拇指，大拇指
牡,牡,mu˨˩˦,牡丹，牡蛎
母,母,mu˨˩˦,母亲，字母
姆,姆,mu˨˩˦,保姆
亩,畝,mu˨˩˦,公亩，地亩
盲,盲,mɑŋ˧˥,盲人，文盲
忙,忙,mɑŋ˧˥,忙碌，繁忙
茫,茫,mɑŋ˧˥,茫然，迷茫
芒,芒,mɑŋ˧˥,芒果，光芒
氓,氓,mɑŋ˧˥,流氓
铓,鋩,mɑŋ˧˥,锋铓
蟒,蟒,mɑŋ˨˩˦,蟒蛇，巨蟒
莽,莽,mɑŋ˨˩˦,莽撞，鲁莽
猫,貓,mɑʊ˥˥,猫眼，野猫
懋,懋,mɑʊ˥˩,"",勉励，勤勉，盛大
耄,耄,mɑʊ˥˩,耄耋之年,年老，指八十或九十岁
茂,茂,mɑʊ˥˩,茂盛，葱茂
貌,貌,mɑʊ˥˩,貌似，礼貌
袤,袤,mɑʊ˥˩,广袤,南北距离的长度
帽,帽,mɑʊ˥˩,帽子，笔帽
贸,貿,mɑʊ˥˩,贸易，外贸
瑁,瑁,mɑʊ˥˩,玳瑁
冒,冒,mɑʊ˥˩,冒险，感冒
锚,錨,mɑʊ˧˥,起锚，抛锚
茅,茅,mɑʊ˧˥,茅草，名列前茅
髦,髦,mɑʊ˧˥,时髦
矛,矛,mɑʊ˧˥,矛盾，长矛
毛,毛,mɑʊ˧˥,毛笔，羊毛
牦,氂,mɑʊ˧˥/li˧˥,牦牛,"",犛
铆,鉚,mɑʊ˨˩˦,铆钉，铆接，铆足了劲,用钉子把金属物连在一起
卯,卯,mɑʊ˨˩˦,卯时,早晨五时到七时
昴,昴,mɑʊ˨˩˦
摸,摸,mɔ˥˥,摸头，抚摸
茉,茉,mɔ˥˩,茉莉花
陌,陌,mɔ˥˩,陌生，阡陌
蓦,驀,mɔ˥˩,蓦地，蓦然,突然
寞,寞,mɔ˥˩,寂寞
没,沒,mɔ˥˩,没收，沉没
靺,靺,mɔ˥˩,靺鞨,古代一个少数民族
沫,沫,mɔ˥˩,泡沫，唾沫
墨,墨,mɔ˥˩,墨水，笔墨
末,末,mɔ˥˩,末期，周末
万,万,mɔ˥˩,万俟,（用于复姓万俟）
莫,莫,mɔ˥˩,莫名，莫非，莫大
默,默,mɔ˥˩,默契，幽默
漠,漠,mɔ˥˩,漠视，冷漠，沙漠
貘,貘,mɔ˥˩,"","",獏
抹,抹,mɔ˥˩,抹墙，拐弯抹角,绕过
殁,歿,mɔ˥˩,病殁，已殁,死亡
镆,鏌,mɔ˥˩,镆铘,古代宝剑名
磨,磨,mɔ˥˩,磨子，磨叨，磨房，磨车，磨面，石磨，电磨，推磨，磨豆腐，磨豆浆，磨麦子，磨过来，磨不过来，有钱能使鬼推磨,（名词）碾碎谷物的器具；（动词）用磨子碾平谷物
脉,脈,mɔ˥˩,脉脉，含情脉脉,互相对视的样子，互相凝视的样子
模,模,mɔ˧˥,模型，规模
无,無,mɔ˧˥,南无,（梵文音译词）
磨,磨,mɔ˧˥,磨刀，磨损，磨灭，磨难，磨光，磨功，磨墨，磨烦，磨牙，磨破，磨粉，磨细，磨练，折磨，研磨，穷磨，磨刀石，磨洋工，磨工夫，好事多磨，消磨间，百世不磨，磨成粉末，铁杵磨成针,摩擦
蘑,蘑,mɔ˧˥,蘑菇
摩,摩,mɔ˧˥,摩擦，观摩,接触，靠近，揉动，擦动
膜,膜,mɔ˧˥,膜拜,跪拜
馍,饃,mɔ˧˥,馍馍
魔,魔,mɔ˧˥,魔鬼，魔法，妖魔鬼怪
摹,摹,mɔ˧˥,摹写，摹仿
谟,謨,mɔ˧˥,宏谟,计策，计划
嬷,嬤,mɔ˧˥/ma˥˥,嬷嬷,称呼年老的妇女
膜,膜,mɔ˧˥/mɔ˥˩,隔膜，耳膜，脑膜，网膜，黏膜,人、动物、植物等体内部的薄皮形组织
抹,抹,mɔ˨˩˦,抹黑，涂抹，抹杀，抹眼泪,涂，擦，去除
闷,悶,mən˥˥,闷热，闷声闷气,空气不流通以至感到不舒畅；不吭声
焖,燜,mən˥˩
闷,悶,mən˥˩,烦闷，苦闷，闷闷不乐,心情不好，心烦
们,們,mən˧/mən˧˥,人们，他们，咱们
门,門,mən˧˥,门口，大门
扪,捫,mən˧˥,扪心自问,摸，按着
蒙,矇,mɤŋ˥˥,蒙蔽，蒙骗，蒙混，蒙着，蒙住，蒙事，蒙头转向,欺骗，乱猜，神智不清
孟,孟,mɤŋ˥˩,孟子，孔孟
梦,夢,mɤŋ˥˩,梦想
蒙,蒙,mɤŋ˧˥,蒙恩，承蒙
萌,萌,mɤŋ˧˥,萌芽，萌发
蒙,矇,mɤŋ˧˥,蒙眬，蒙昧，蒙蒙,看不清
盟,盟,mɤŋ˧˥,盟友，联盟，同盟
曚,曚,mɤŋ˧˥,曚昽,日光不明
檬,檬,mɤŋ˧˥,柠檬
朦,朦,mɤŋ˧˥,朦胧,月光不明
蒙,濛,mɤŋ˧˥,蒙蒙细雨，迷蒙，灰蒙蒙
虻,虻,mɤŋ˧˥,牛虻,一种昆虫
蜢,蜢,mɤŋ˨˩˦,草蜢
懵,懵,mɤŋ˨˩˦,懵懂
锰,錳,mɤŋ˨˩˦,"",化学元素25
猛,猛,mɤŋ˨˩˦,猛烈，猛兽，凶猛
勐,勐,mɤŋ˨˩˦,勐海,（地名）
蠓,蠓,mɤŋ˨˩˦,蠓虫,一种吸血的昆虫，比蚊子小
獴,獴,mɤŋ˨˩˦,獴哥，狐獴,一种哺乳动物
蒙,蒙,mɤŋ˨˩˦/mɤŋ˧˥,蒙古，内蒙,蒙古，内蒙，蒙古族等的简称
么,麼,mɤ˧,什么，怎么，那么,"",麽
民,民,mɪn˧˥,民主，人民
苠,苠,mɪn˧˥
旻,旻,mɪn˧˥,"",秋天；天空
岷,岷,mɪn˧˥,岷江，岷山，岷县,（地名）
忞,忞,mɪn˧˥,"",势力
珉,珉,mɪn˧˥
缗,緡,mɪn˧˥
玟,玟,mɪn˧˥/uən˧˥
闵,閔,mɪn˨˩˦,"",（姓）
敏,敏,mɪn˨˩˦,敏感，过敏,迅速，灵活
泯,泯,mɪn˨˩˦,泯灭，未泯,消除，丧失,冺
悯,憫,mɪn˨˩˦,怜悯,同情
抿,抿,mɪn˨˩˦,抿嘴
皿,皿,mɪn˨˩˦,器皿
黾,黽,mɪn˨˩˦,黾勉,努力，尽力
愍,愍,mɪn˨˩˦
湣,湣,mɪn˨˩˦
鳘,鰵,mɪn˨˩˦,"",鳕鱼的通称
慜,慜,mɪn˨˩˦,慜念，慜顾,哀怜，怜悯
闽,閩,mɪn˨˩˦/mɪn˧˥,闽江，闽南,（地名）
命,命,mɪŋ˥˩,命运，生命
名,名,mɪŋ˧˥,名字，姓名
明,明,mɪŋ˧˥,明白，说明
鸣,鳴,mɪŋ˧˥,鸣叫，共鸣
冥,冥,mɪŋ˧˥,冥冥，冥钞
铭,銘,mɪŋ˧˥,铭记，座右铭
瞑,瞑,mɪŋ˧˥,瞑目,合上眼睛
茗,茗,mɪŋ˧˥,品茗,茶
暝,暝,mɪŋ˧˥,暝色,黄昏；昏暗
洺,洺,mɪŋ˧˥,洺河,（水名）
螟,螟,mɪŋ˧˥,螟虫，螟蛉,一种昆虫
溟,溟,mɪŋ˧˥,沧溟,海
酩,酩,mɪŋ˨˩˦/mɪŋ˧˥,酩酊大醉
囡,囡,nan˥˥,小囡,（方言）小孩
难,難,nan˥˩,难民，灾难,（名词）
南,南,nan˧˥,南方，南边，南面，南风，指南针
男,男,nan˧˥,男人，少男
楠,楠,nan˧˥
喃,喃,nan˧˥,喃喃自语
难,難,nan˧˥,难道，难题，艰难，困难,（形容词）
腩,腩,nan˨˩˦,牛腩,腹部的肥肉
赧,赧,nan˨˩˦,赧然,因羞愧而面红
耐,耐,naɪ˥˩,耐心，忍耐
奈,奈,naɪ˥˩,无奈,如何，怎么办
鼐,鼐,naɪ˥˩,"",大鼎
萘,萘,naɪ˥˩,"",有机化合物，一种结晶状芳香烃
乃,乃,naɪ˨˩˦,乃至,是,迺
氖,氖,naɪ˨˩˦,"",化学元素10
奶,奶,naɪ˨˩˦,奶粉，牛奶
南,南,na˥˥,南无,（梵文音译词）
那,那,na˥˥,"",（姓）
衲,衲,na˥˩,老衲,和尚的衣服；和尚自称
钠,鈉,na˥˩,"",化学元素11
捺,捺,na˥˩,按捺不住,按，摁，用手重按
纳,納,na˥˩,纳税，纳闷，采纳
那,那,na˥˩,那里，那个，那年，那时，那地方，那棵树，那时候,（指定代名词）
呐,吶,na˥˩,呐喊，木呐
娜,娜,na˥˩,丽娜，安娜,（人名用字）
哪,哪,na˧,天哪,（语气助词）表示惊讶或停顿
拿,拿,na˧˥
哪,哪,na˨˩˦,哪里，哪儿，哪呢,（疑问词）
内,內,neɪ˥˩,内部，国内
哪,哪,neɪ˨˩˦,哪个,（疑问词，用于口语）
馁,餒,neɪ˨˩˦,气馁,失去勇气
妮,妮,ni˥˥/ni˧˥,妮子，婢妮,女孩子
逆,逆,ni˥˩,逆转，逆向，叛逆
匿,匿,ni˥˩,匿名，藏匿
溺,溺,ni˥˩,溺水，溺死
昵,暱,ni˥˩,昵称，亲昵
腻,膩,ni˥˩,腻了，甜腻
睨,睨,ni˥˩,睥睨，斜睨,斜眼看
泥,泥,ni˥˩,泥古，泥墙，泥壁，拘泥，泥古不化,固执，拘束，死板，停留不前；涂抹，涂饰，用土、灰等涂抹墙壁或器物
铌,鈮,ni˧˥,"",化学元素41
泥,泥,ni˧˥,泥土，泥巴，泥坑，泥泞，稀泥，水泥，污泥，烂泥，印泥，蒜泥，枣泥，肉泥，淤泥，土豆泥，泥牛入海，拖泥带水,水和土合成的半固体；像泥的东西
猊,猊,ni˧˥,狻猊,狮子
怩,怩,ni˧˥,忸怩
倪,倪,ni˧˥,端倪
尼,尼,ni˧˥,尼姑
霓,霓,ni˧˥,霓虹灯,"",蜺
呢,呢,ni˧˥,呢子，呢料，呢绒，毛呢，厚呢，呢喃,一种毛织品
坭,坭,ni˧˥,白坭,（地名）
鲵,鯢,ni˧˥,鲵鱼，大鲵,一种像蜥蜴的两栖类动物
你,妳,ni˨˩˦,"",代词，指对方（专指女性）
拟,擬,ni˨˩˦,拟定，模拟，虚拟,模仿；起草
你,你,ni˨˩˦,"",代词，指对方
旎,旎,ni˨˩˦,旖旎，旖旎风情,柔和美丽
妞,妞,njoʊ˥˥,妞儿，小妞,（方言）女孩子
拗,拗,njoʊ˥˩,执拗，拗不过，脾气很拗,固执，不顺从
牛,牛,njoʊ˧˥,牛奶，吹牛
扭,扭,njoʊ˨˩˦,扭转，扭捏
纽,紐,njoʊ˨˩˦,纽约，枢纽
忸,忸,njoʊ˨˩˦,忸怩
钮,鈕,njoʊ˨˩˦,钮扣，电钮
酿,釀,njɑŋ˥˩,酿成，酝酿
娘,娘,njɑŋ˧˥,娘子，姑娘,"",孃
尿,尿,njɑʊ˥˩,尿盆，泌尿
溺,溺,njɑʊ˥˩,便溺,尿，小便
脲,脲,njɑʊ˥˩,硫脲,尿素，一种有机化合物
鸟,鳥,njɑʊ˨˩˦,鸟笼，候鸟
袅,裊,njɑʊ˨˩˦,袅娜，袅袅,柔软细长，缭绕，随风摆动
蔫,蔫,njɛn˥˥,萎蔫,植物失去水份而萎缩；没精打采
拈,拈,njɛn˥˥/njɛn˧˥,拈花惹草
念,念,njɛn˥˩,念头，信念
廿,廿,njɛn˥˩
念,唸,njɛn˥˩,念书，默念
年,年,njɛn˧˥,年份，新年
黏,黏,njɛn˧˥,黏度，黏土，黏液，黏糊，黏稠，黏性，黏膜，黏着，黏附，黏接，黏住，黏合，黏结，发黏，很黏，黏着力,（形容词）像胶水一样有附着力,粘
鲇,鯰,njɛn˧˥,鲇鱼,"",鮎
粘,粘,njɛn˧˥,"",（姓）
捻,捻,njɛn˨˩˦,"",用手指搓转
辇,輦,njɛn˨˩˦,"",赶走，追赶
碾,碾,njɛn˨˩˦,碾米，碾碎
撵,攆,njɛn˨˩˦,撵走，撵出去,皇帝乘坐的车子
捏,捏,njɛ˥˥,捏造，揉捏
聂,聶,njɛ˥˩,"",（姓）
嗫,囁,njɛ˥˩,嗫嚅,嘴动着，吞吞吐吐，欲言又止的样子
涅,涅,njɛ˥˩,涅槃
臬,臬,njɛ˥˩,圭臬，奉为圭臬,把某些事物﹑言论信奉为依据的准则
陧,隉,njɛ˥˩,杌陧,不安定
颞,顳,njɛ˥˩,颞叶，颞骨
啮,齧,njɛ˥˩,啮齿类,咬，啃噬,囓
镊,鑷,njɛ˥˩,镊子,拔除毛发等细小东西的工具
孽,孽,njɛ˥˩,孽障，造孽
蹑,躡,njɛ˥˩,蹑手蹑脚
镍,鎳,njɛ˥˩,"",化学元素28
蘖,櫱,njɛ˥˩,蘖酒，曲蘖,酿酒的曲
懦,懦,nuɔ˥˩,懦夫，怯懦
糯,糯,nuɔ˥˩,糯米
诺,諾,nuɔ˥˩,诺言，承诺
挪,挪,nuɔ˧˥,挪动，挪用
娜,娜,nuɔ˧˥,婀娜，袅娜
怒,怒,nu˥˩,怒火，发怒
奴,奴,nu˧˥,奴隶，守财奴
驽,駑,nu˧˥,驽钝，驽马,低劣，软弱，不好，愚钝，劣马
弩,弩,nu˨˩˦
努,努,nu˨˩˦,努力
暖,暖,nwan˨˩˦,暖和，温暖
衄,衄,ny˥˩,鼻衄，齿衄,出血,衂
女,女,ny˨˩˦,女人，少女
钕,釹,ny˨˩˦,"",化学元素60
囔,囔,nɑŋ˥˥,囔囔，嘟囔,说话声音小而听不清楚
囊,囊,nɑŋ˧˥,囊括，行囊,口袋
馕,饢,nɑŋ˧˥,"",一种烤制的面饼
馕,饢,nɑŋ˨˩˦,馕嗓，馕糠，馕糟,拼命往嘴里塞食物
孬,孬,nɑʊ˥˥,孬脾气，孬种,（方言）不好，怯弱
闹,鬧,nɑʊ˥˩,闹市，闹剧，热闹，吵闹
淖,淖,nɑʊ˥˩,"",泥沼，烂泥
铙,鐃,nɑʊ˧˥,铙钹,铜质的打击乐器
挠,撓,nɑʊ˧˥,阻挠，百折不挠
猱,猱,nɑʊ˧˥,猱犬，蠼猱,猿类
恼,惱,nɑʊ˨˩˦,恼火，烦恼
脑,腦,nɑʊ˨˩˦,脑子，大脑
瑙,瑙,nɑʊ˨˩˦,瑙鲁，玛瑙
嫩,嫩,nən˥˩,嫩叶，娇嫩
能,能,nɤŋ˧˥,能力，才能
讷,訥,nɤ˥˩,木讷,语言迟钝，不善言辞
那,那,nɤ˥˩/neɪ˥˩,那样，那么，那些人，那座楼，那会儿,（指定代名词）
呢,呢,nɤ˧,哪儿呢，怎么办呢,（助词）表示疑问、确定、停顿、动作正在继续等
哪,哪,nɤ˧˥/nuɔ˧˥,哪吒,（梵文音译词）,那
虐,虐,nɥœ˥˩,虐待，暴虐,残暴
疟,瘧,nɥœ˥˩,疟疾,蚊子传染的疾病；打摆子
您,您,nɪn˧˥
泞,濘,nɪŋ˥˩,泥泞
拧,擰,nɪŋ˥˩,拧性，拧脾气,倔强，别扭
宁,寧,nɪŋ˥˩,宁可，宁愿，宁死不屈，宁缺毋滥,情愿
佞,佞,nɪŋ˥˩,佞臣，佞人,善辩，巧言谄媚
宁,寧,nɪŋ˥˩,"",（姓）,甯
柠,檸,nɪŋ˧˥,柠檬
凝,凝,nɪŋ˧˥,凝固，凝视
拧,擰,nɪŋ˧˥,拧毛巾，拧衣服，拧绳子，拧一把,用手向相反的方向转动
咛,嚀,nɪŋ˧˥,叮咛
狞,獰,nɪŋ˧˥,狞笑，狰狞
宁,寧,nɪŋ˧˥,宁静，安宁，息事宁人，坐卧不宁,安静，平静，安定
拧,擰,nɪŋ˨˩˦,拧紧，拧开，拧螺丝，想拧了，越说越拧,控制住并转动
弄,弄,nʊŋ˥˩,弄错，愚弄
农,農,nʊŋ˧˥,农田，茶农
脓,膿,nʊŋ˧˥,脓包，出脓
浓,濃,nʊŋ˧˥,浓密，香浓
侬,儂,nʊŋ˧˥,你侬我侬，吴侬软语,（方言）你
哝,噥,nʊŋ˧˥,哝哝，咕哝,小声说话
嗯,嗯,n̩˥˩/ŋ̍˥˩,嗯！好吧，嗯！就这样吧，嗯！就这么办吧,（叹词）表示答应、应允等语气
