繁体,简体,拼音,词例,定义,又作
巴,巴,ㄅㄚ,巴结，巴望，巴士，巴不得
吧,吧,ㄅㄚ,吧台，吧嗒，吧唧，酒吧，沙拉吧，吧的一声,（音译词）小酒馆；（象声词）爆裂声
笆,笆,ㄅㄚ,篱笆
芭,芭,ㄅㄚ,芭蕉
疤,疤,ㄅㄚ,疤痕，伤疤
叭,叭,ㄅㄚ
捌,捌,ㄅㄚ,"",数字“八”的大写
粑,粑,ㄅㄚ,糍粑,饼类食品
扒,扒,ㄅㄚ,扒洞，扒土，扒堤，扒开，扒皮，扒衣裳，扒下来，扒在一起,刨，挖，拆，拨动，剥开，扯掉
八,八,ㄅㄚ/ㄅㄚˊ,"",（数字）
靶,靶,ㄅㄚˇ,靶子，打靶
把,把,ㄅㄚˇ,把握，火把
钯,鈀,ㄅㄚˇ,"",化学元素46
拔,拔,ㄅㄚˊ,拔河，提拔
跋,跋,ㄅㄚˊ,跋扈，跋涉
茇,茇,ㄅㄚˊ,荜茇,草根
菝,菝,ㄅㄚˊ,菝葜,一种植物
爸,爸,ㄅㄚˋ,爸爸，老爸
霸,霸,ㄅㄚˋ,霸道，恶霸
罢,罷,ㄅㄚˋ,罢工，罢了，作罢
坝,壩,ㄅㄚˋ,水坝，大坝
耙,耙,ㄅㄚˋ,钉齿耙，圆盘耙，深耕细耙,在已耕过的地上作碎土平整工作
灞,灞,ㄅㄚˋ,灞水，霸城，灞陵,（水名，地名）
巴,巴,ㄅㄚ˙,尾巴，哑巴
吧,吧,ㄅㄚ˙,好吧，去吧，说吧，不会吧，算了吧,（语气助词）表示可以，允许，推测，估量，命令等
剥,剝,ㄅㄛ,剥夺，剥削，剥离，生吞活剥,（用于合成词和成语）去掉外面的皮壳
玻,玻,ㄅㄛ,玻璃
拨,撥,ㄅㄛ,拨号，挑拨
波,波,ㄅㄛ,波浪，电波
菠,菠,ㄅㄛ,菠菜
钵,缽,ㄅㄛ,饭钵，衣钵,一种圆形器具，像碗而口略小,鉢，砵
般,般,ㄅㄛ,般若,（梵文音译词）
趵,趵,ㄅㄛ,"",踢
播,播,ㄅㄛ/ㄅㄛˋ,播放，传播
簸,簸,ㄅㄛˇ,颠簸,（动词）
跛,跛,ㄅㄛˇ,跛脚，跛子
伯,伯,ㄅㄛˊ,伯父，伯母，伯爵，伯兄，伯伯，大伯，老伯，伯仲之间，伯乐相马,父亲的哥哥
薄,薄,ㄅㄛˊ,薄弱，薄酬，浅薄，刻薄，菲薄，薄利多销,（用于合成词和成语）扁平，不厚
柏,柏,ㄅㄛˊ,柏林，柏拉图，都柏林,（地名、人名）译音字
脖,脖,ㄅㄛˊ,脖子
搏,搏,ㄅㄛˊ,搏斗，肉搏
膊,膊,ㄅㄛˊ,胳膊，赤膊,上肢，上身
泊,泊,ㄅㄛˊ,停泊，漂泊，泊位，淡泊,停船靠岸
勃,勃,ㄅㄛˊ,兴致勃勃
渤,渤,ㄅㄛˊ,渤海
博,博,ㄅㄛˊ,博士，博爱
驳,駁,ㄅㄛˊ,驳斥，反驳
铂,鉑,ㄅㄛˊ,"",化学元素78
帛,帛,ㄅㄛˊ,帛琉，布帛
舶,舶,ㄅㄛˊ,船舶，舶来品,大船
箔,箔,ㄅㄛˊ,金箔，铝箔纸
礴,礴,ㄅㄛˊ,磅礴，气势磅礴
亳,亳,ㄅㄛˊ,亳州,（地名）
馞,馞,ㄅㄛˊ,馝馞,香气浓郁
僰,僰,ㄅㄛˊ,"",中国古代少数民族之一
欂,欂,ㄅㄛˊ,欂栌,斗栱，一种梁柱间的衔接结构
钹,鈸,ㄅㄛˊ/ㄅㄚˊ,铙钹,一种铜质的打击乐器
擘,擘,ㄅㄛˋ,巨擘，文坛巨擘,大拇指；巨擘：杰出的人物
簸,簸,ㄅㄛˋ,簸箕,（名词）
薄,薄,ㄅㄛˋ,薄荷，薄荷糖，薄荷油，薄荷脑，薄荷叶,薄荷，一种草本植物
卜,蔔,ㄅㄛ˙/ㄅㄛˊ,萝卜，胡萝卜
掰,掰,ㄅㄞ
摆,擺,ㄅㄞˇ,摆设，摇摆
百,百,ㄅㄞˇ,百万，一百,（数字）
柏,柏,ㄅㄞˇ,柏树，松柏，侧柏,一种常绿乔木
摆,襬,ㄅㄞˇ,裙摆，下摆,衣裙的下端
佰,佰,ㄅㄞˇ,"",数字“百”的大写
捭,捭,ㄅㄞˇ,捭阖,分开
伯,伯,ㄅㄞˇ,大伯子,丈夫的哥哥
柏,柏,ㄅㄞˇ/ㄅㄛˊ,柏油，柏油路,沥青
白,白,ㄅㄞˊ,白色，空白
败,敗,ㄅㄞˋ,败仗，失败
稗,稗,ㄅㄞˋ,稗子，稗官,稗草，一种一年生禾草
拜,拜,ㄅㄞˋ,拜访，礼拜
碑,碑,ㄅㄟ,碑文，石碑
背,背,ㄅㄟ,背债，背负，背包，背枪，背黑锅，背包袱，背小孩，背责任，背起来，背得起，背负重任,（动词）用脊背驮东西,揹
杯,杯,ㄅㄟ,杯子，茶杯,"",盃
卑,卑,ㄅㄟ,卑微，自卑
悲,悲,ㄅㄟ,悲哀，慈悲
北,北,ㄅㄟˇ,北边，北部，败北
惫,憊,ㄅㄟˋ,疲惫
贝,貝,ㄅㄟˋ,贝壳，扇贝
狈,狽,ㄅㄟˋ,狼狈
蓓,蓓,ㄅㄟˋ,蓓蕾,还没开的花
悖,悖,ㄅㄟˋ,悖论,荒谬，错误，违背
焙,焙,ㄅㄟˋ,烘焙
备,備,ㄅㄟˋ,备胎，准备
背,背,ㄅㄟˋ,背部，背后，背景，背面，背影，背光，背脊，背叛，背弃，背约，背阴，背离，背书，背诵，背熟，背静，背运，背时，背听，违背，驼背，后背，手背，纸背，耳背，很背，背对着，背着脸，背地里，背着人，背台词，手气背，背山面海，背井离乡，背道而驰，背信弃义，背水一战，腹背受敌，芒刺在背，汗流浃背，人心向背，力透纸背，背街小巷,（名词）背部；（动词）默念，记忆，凭记忆读出来；（形容词）偏僻；听力不好
钡,鋇,ㄅㄟˋ,"",化学元素56
倍,倍,ㄅㄟˋ,一倍，两倍
被,被,ㄅㄟˋ,被子，被害
辈,輩,ㄅㄟˋ,辈子，前辈
糒,糒,ㄅㄟˋ,醪糒,干饭
呗,唄,ㄅㄟ˙,"",（语气助词）
臂,臂,ㄅㄟ˙/ㄅㄧˋ,胳臂
孢,孢,ㄅㄠ,孢子,植物产生的生殖细胞
胞,胞,ㄅㄠ,胞胎，同胞
包,包,ㄅㄠ,包含，包裹
剥,剝,ㄅㄠ,剝皮，剝殼，剝蘋果,去掉外面的皮壳
褒,褒,ㄅㄠ,褒贬
龅,齙,ㄅㄠ,龅牙,突出唇外的牙齿
苞,苞,ㄅㄠ,花苞，含苞待放
葆,葆,ㄅㄠˇ,"",草木繁盛
饱,飽,ㄅㄠˇ,饱满，饱和，吃饱
堡,堡,ㄅㄠˇ,堡垒，城堡
宝,寶,ㄅㄠˇ,宝库，宝藏，珍宝
鸨,鴇,ㄅㄠˇ,鸨母，老鸨,开妓院的女老板
保,保,ㄅㄠˇ,保护，保持
雹,雹,ㄅㄠˊ,冰雹
薄,薄,ㄅㄠˊ,薄薄，薄片，薄饼，单薄，很薄,扁平，不厚
鲍,鮑,ㄅㄠˋ,鲍鱼
报,報,ㄅㄠˋ,报告，报纸，报名
爆,爆,ㄅㄠˋ,爆发，引爆
抱,抱,ㄅㄠˋ,抱怨，怀抱
豹,豹,ㄅㄠˋ,豹纹，海豹
暴,暴,ㄅㄠˋ,暴力，暴躁，狂暴
刨,刨,ㄅㄠˋ,刨子，刨刀，刨床，刨冰，电刨,（名词）推平或削平木材、金属等的工具,鉋，鑤
趵,趵,ㄅㄠˋ,趵突泉,（方言）跳跃
般,般,ㄅㄢ,一般，那般，百般，万般无奈，如此这般,种，样，种类
扳,扳,ㄅㄢ,扳手，扳机
班,班,ㄅㄢ,班长，上班
斑,斑,ㄅㄢ,斑点，雀斑
瘢,瘢,ㄅㄢ,瘢痕,创伤痊愈后留下的疤痕
颁,頒,ㄅㄢ,颁奖，颁发，颁布
搬,搬,ㄅㄢ,搬家，搬运，搬移
板,板,ㄅㄢˇ,板块，木板
舨,舨,ㄅㄢˇ,舢舨
版,版,ㄅㄢˇ,版权，出版
板,闆,ㄅㄢˇ,老板
坂,坂,ㄅㄢˇ,"",山坡，斜坡,阪
半,半,ㄅㄢˋ
伴,伴,ㄅㄢˋ,伴随，伙伴
绊,絆,ㄅㄢˋ
瓣,瓣,ㄅㄢˋ,花瓣，豆瓣，心瓣
拌,拌,ㄅㄢˋ,拌面，搅拌
扮,扮,ㄅㄢˋ,扮演，装扮
办,辦,ㄅㄢˋ,办事，举办
湴,湴,ㄅㄢˋ,淖湴,（方言）烂泥
奔,奔,ㄅㄣ,奔走，奔驰，狂奔
贲,賁,ㄅㄣ,贲张，贲门，虎贲,膈膜，横隔膜
本,本,ㄅㄣˇ,本来，原本
畚,畚,ㄅㄣˇ,畚箕
苯,苯,ㄅㄣˇ,聚苯乙烯
笨,笨,ㄅㄣˋ,笨拙
梆,梆,ㄅㄤ,梆子，梆子腔,（象声词）敲打木头的声音
邦,邦,ㄅㄤ,邦国，联邦
帮,幫,ㄅㄤ,帮忙，帮助
浜,浜,ㄅㄤ,河浜，洋泾浜,（方言）小河，小河沟
绑,綁,ㄅㄤˇ,绑架，捆绑
膀,膀,ㄅㄤˇ,肩膀，臂膀，翅膀
榜,榜,ㄅㄤˇ,排行榜
傍,傍,ㄅㄤˋ,傍晚
磅,磅,ㄅㄤˋ,磅秤，过磅，磅体重，磅一磅,称重量的仪器；用磅秤称重量；（量词）英美制重量单位
蚌,蚌,ㄅㄤˋ,蚌壳，河蚌
谤,謗,ㄅㄤˋ,诽谤
蒡,蒡,ㄅㄤˋ,牛蒡子
镑,鎊,ㄅㄤˋ,英镑
棒,棒,ㄅㄤˋ,棒球，球棒
绷,繃,ㄅㄥ,绷紧，绷带,张紧，拉紧,綳
崩,崩,ㄅㄥ,崩溃，山崩
绷,繃,ㄅㄥˇ,绷脸,板着，强忍住
甭,甭,ㄅㄥˊ,甭客气
泵,泵,ㄅㄥˋ
镚,鏰,ㄅㄥˋ,镚子，钢镚儿,硬币
迸,迸,ㄅㄥˋ,迸发，迸裂，迸溅
蹦,蹦,ㄅㄥˋ,蹦蹦跳跳
绷,繃,ㄅㄥˋ,绷硬，绷亮，绷了一道缝儿,裂开；（用于形容词前表示程度深）非常，很,綳
蚌,蚌,ㄅㄥˋ,蚌埠,（地名）
逼,逼,ㄅㄧ,逼迫
屄,屄,ㄅㄧ,"",俗称女性外生殖器
比,比,ㄅㄧˇ,比较，比率，反比
妣,妣,ㄅㄧˇ,考妣，如丧考妣,指过世的母亲
吡,吡,ㄅㄧˇ,吡啶，吡咯,（音译用字）一种有机化合物
笔,筆,ㄅㄧˇ,笔墨，毛笔
彼,彼,ㄅㄧˇ,彼此，彼岸
匕,匕,ㄅㄧˇ,匕首
秕,秕,ㄅㄧˇ,秕子，秕糠，秕政,中空或不饱满的谷粒
鄙,鄙,ㄅㄧˇ/ㄅㄧˋ,鄙夷，卑鄙
鼻,鼻,ㄅㄧˊ,鼻子，象鼻
荸,荸,ㄅㄧˊ,荸荠
必,必,ㄅㄧˋ,必要，何必
闭,閉,ㄅㄧˋ,闭门，关闭
弊,弊,ㄅㄧˋ,作弊
避,避,ㄅㄧˋ,避开，逃避
毕,畢,ㄅㄧˋ,毕业，完毕
币,幣,ㄅㄧˋ,货币
臂,臂,ㄅㄧˋ,臂膀，臂力，一臂之力
壁,壁,ㄅㄧˋ,壁虎，墙壁
毙,斃,ㄅㄧˋ,毙了，枪毙
庇,庇,ㄅㄧˋ,庇护
蔽,蔽,ㄅㄧˋ,遮蔽，蒙蔽，屏蔽
碧,碧,ㄅㄧˋ,碧绿，碧玉
裨,裨,ㄅㄧˋ,裨益，无裨于事，大有裨益,补助
狴,狴,ㄅㄧˋ,狴犴,传说中的兽名
觱,觱,ㄅㄧˋ,觱篥,一种古代管乐器
赑,贔,ㄅㄧˋ,赑屃,用力的样子
陛,陛,ㄅㄧˋ,陛下
愎,愎,ㄅㄧˋ,刚愎自用,倔强，固执
哔,嗶,ㄅㄧˋ
筚,篳,ㄅㄧˋ,蓬门筚户，筚路蓝缕,用竹子等编成的篱笆
辟,辟,ㄅㄧˋ,辟邪，复辟,国王，天子，避免
痹,痺,ㄅㄧˋ,麻痹
弼,弼,ㄅㄧˋ,辅弼,辅助
敝,敝,ㄅㄧˋ,敝人
璧,璧,ㄅㄧˋ,完璧归赵
秘,秘,ㄅㄧˋ,秘鲁
箆,箆,ㄅㄧˋ,竹箆
荜,蓽,ㄅㄧˋ,荜茇，蓬荜生辉,一种藤本植物
铋,鉍,ㄅㄧˋ,"",化學元素83
苾,苾,ㄅㄧˋ,"",芳香
跸,蹕,ㄅㄧˋ,驻跸,泛指跟帝王行止有关的事情
馝,馝,ㄅㄧˋ,馝馞,香气浓郁
贲,賁,ㄅㄧˋ,贲临，贲然,装饰美好，华丽，光洁
襞,襞,ㄅㄧˋ,襞积，皱襞,衣服、皮肤、内部器官等等的皱纹
嬖,嬖,ㄅㄧˋ
滗,潷,ㄅㄧˋ
婢,婢,ㄅㄧˋ/ㄅㄟˋ,婢女，奴婢
瘪,癟,ㄅㄧㄝ,瘪三
憋,憋,ㄅㄧㄝ,憋气，憋闷
鳖,鱉,ㄅㄧㄝ,鳖甲，龟鳖
瘪,癟,ㄅㄧㄝˇ,干瘪
蹩,蹩,ㄅㄧㄝˊ,蹩脚,跛脚，扭了脚腕子
别,別,ㄅㄧㄝˊ,别的，分别
别,彆,ㄅㄧㄝˋ,别扭，闹别扭
标,標,ㄅㄧㄠ,标题，标本，目标
飙,飆,ㄅㄧㄠ,飙风，飙车，飙升，狂飙
镖,鏢,ㄅㄧㄠ,镖局，保镖
彪,彪,ㄅㄧㄠ,彪形大汉
镳,鑣,ㄅㄧㄠ,分道扬镳
膘,膘,ㄅㄧㄠ,脂膘，养膘,肥肉；牛小腹两旁的肉
