繁體,簡體,拼音,詞例,定義,又作
醴,醴,li˨˩˦,"",甜酒；甘美的泉水
倆,俩,lja˨˩˦,我們倆,兩個人
蹓,蹓,ljoʊ˥˥,蹓躂,散步
溜,溜,ljoʊ˥˥,溜冰，溜達，溜走，溜圓，溜光，溜槽，溜狗，溜走，溜開，偷溜，溜課，溜工，溜掉，滑溜，開溜，溜滑梯，溜冰場，溜回家，溜旱冰，光溜溜，圓溜溜，酸溜溜，烏溜溜，順口溜，溜鬚拍馬，溜之大吉,滑行；平滑，光滑，圓潤，無阻礙；偷偷走開
六,六,ljoʊ˥˩,"",（數字）
遛,遛,ljoʊ˥˩,遛大街,隨意慢走
陸,陆,ljoʊ˥˩,"",數字“六”的大寫
溜,溜,ljoʊ˥˩,水溜，大溜，簷溜，一溜煙，隨大溜,急流的水；（量詞）行列，排，條
碌,碌,ljoʊ˥˩/lu˥˩,碌碡,一種石製的農具
流,流,ljoʊ˧˥,流利，寒流
瘤,瘤,ljoʊ˧˥,腫瘤
餾,馏,ljoʊ˧˥,蒸餾水
留,留,ljoʊ˧˥,留學，留下
瀏,浏,ljoʊ˧˥,瀏覽
琉,琉,ljoʊ˧˥,琉璃，琉球
硫,硫,ljoʊ˧˥,硫磺，硫酸,化學元素16
劉,刘,ljoʊ˧˥,"",（姓）
榴,榴,ljoʊ˧˥,石榴，番石榴
騮,骝,ljoʊ˧˥,驊騮,良馬；黑鬃黑尾的紅馬
鶹,鹠,ljoʊ˧˥,鵂鶹,一種貓頭鷹
鎏,鎏,ljoʊ˧˥
柳,柳,ljoʊ˨˩˦,柳樹，楊柳
綹,绺,ljoʊ˨˩˦,一綹頭髮，一綹絲線,計算頭髮、絲線、鬍鬚等的量詞
亮,亮,ljɑŋ˥˩,亮光，明亮
量,量,ljɑŋ˥˩,量詞，重量，力量，不自量力,數量；容納或禁受的限度；估計
諒,谅,ljɑŋ˥˩,諒解，原諒，見諒
輛,辆,ljɑŋ˥˩,車輛
晾,晾,ljɑŋ˥˩,晾衣服，晾乾，晾曬
踉,踉,ljɑŋ˥˩,踉蹌
悢,悢,ljɑŋ˥˩,"",悲傷
靚,靓,ljɑŋ˥˩,靚仔，靚女,（方言）漂亮，好看
糧,粮,ljɑŋ˧˥,糧食，徵糧
粱,粱,ljɑŋ˧˥,高粱，黃梁一夢
良,良,ljɑŋ˧˥,良好，優良
涼,凉,ljɑŋ˧˥,涼爽，乘涼
量,量,ljɑŋ˧˥,量杯，考量，商量，量血壓,估計，考慮；用器具確定物體的性質
梁,梁,ljɑŋ˧˥,棟梁，鼻梁,"",樑
莨,莨,ljɑŋ˧˥,莨綢，薯莨,指薯莨
兩,两,ljɑŋ˨˩˦,兩岸，銀兩
魎,魉,ljɑŋ˨˩˦,魍魎,傳說中山林里的鬼怪
倆,俩,ljɑŋ˨˩˦,伎倆
撩,撩,ljɑʊ˥˥,撩開，撩起，撩水，撩起來，撩裙子，撩起門簾，撩上點水,提，掀起；用手灑水
料,料,ljɑʊ˥˩,料想，材料
鐐,镣,ljɑʊ˥˩,鐐銬
尥,尥,ljɑʊ˥˩,尥蹶子,騾馬等用後腿向後踢
撂,撂,ljɑʊ˥˩,撂到垃圾箱裡,放下
廖,廖,ljɑʊ˥˩,"",（姓）
瞭,瞭,ljɑʊ˥˩,瞭望，瞭望台,遠遠地望，從高處遠望
釕,钌,ljɑʊ˥˩,"",金屬元素，符號Ru
撩,撩,ljɑʊ˧˥,撩撥，撩惹，撩人，撩逗，撩動，花香撩人,挑弄，招惹，引逗，挑逗
寥,寥,ljɑʊ˧˥,寂寥，寥寥無幾
僚,僚,ljɑʊ˧˥,官僚，幕僚
寮,寮,ljɑʊ˧˥
療,疗,ljɑʊ˧˥,療養，治療，醫療
嘹,嘹,ljɑʊ˧˥,嘹亮
遼,辽,ljɑʊ˧˥,遼寧
燎,燎,ljɑʊ˧˥,燎原
聊,聊,ljɑʊ˧˥,聊天，無聊，聊勝於無
繚,缭,ljɑʊ˧˥,繚繞，繚亂
獠,獠,ljɑʊ˧˥,獠牙
潦,潦,ljɑʊ˧˥,潦草
了,了,ljɑʊ˨˩˦,了得，了斷，了結，了賬，了卻，終了，未了，聰了，了了，了不起，了不得，辦得了，做得了，受不了，動不了，來不了，了卻心願，了無新意，了無生趣，一了百了，不了了之，沒完沒了,結束，完全，全然；（動詞後）可能
瞭,了,ljɑʊ˨˩˦,瞭解，明瞭，瞭如指掌，一目瞭然,明白，懂得
蓼,蓼,ljɑʊ˨˩˦,"",一種植物
釕,钌,ljɑʊ˨˩˦,釕銱兒,扣住門窗等的鐵片
練,练,ljɛn˥˩,練習，訓練
殮,殓,ljɛn˥˩,殯殮，入殮，裝殮
戀,恋,ljɛn˥˩,戀愛，迷戀
煉,炼,ljɛn˥˩,煉鐵，鍛煉,"",鍊
鏈,链,ljɛn˥˩,鎖鏈，鐵鏈，鏈接
連,连,ljɛn˧˥,連環，接連
廉,廉,ljɛn˧˥,廉價，清廉
鐮,镰,ljɛn˧˥,鐮刀
聯,联,ljɛn˧˥,聯盟，聯邦
簾,帘,ljɛn˧˥,窗簾，門簾，竹簾,遮擋門窗的用具
蓮,莲,ljɛn˧˥,蓮花，睡蓮
憐,怜,ljɛn˧˥,憐憫，可憐
漣,涟,ljɛn˧˥,漣漪
帘,帘,ljɛn˧˥,酒帘,商店掛在門前作為標誌的旗幟
鰱,鲢,ljɛn˧˥,鰱子，白鰱,一種淡水魚
燫,燫,ljɛn˧˥
臉,脸,ljɛn˨˩˦,臉面，笑臉
斂,敛,ljɛn˨˩˦/ljɛn˥˩,收斂
襝,裣,ljɛn˨˩˦/ljɛn˥˩,襝衽,"",斂
捩,捩,ljɛ˥˩,轉捩點
劣,劣,ljɛ˥˩,惡劣，拙劣，優劣
烈,烈,ljɛ˥˩,烈士，熱烈，強烈
列,列,ljɛ˥˩,列車，行列
冽,冽,ljɛ˥˩,凜冽,寒冷
獵,猎,ljɛ˥˩,獵人，打獵
鬣,鬣,ljɛ˥˩,鬣狗，鬣蜥,動物後頸上的長毛
裂,裂,ljɛ˥˩,裂縫，破裂
鱲,𫚭,ljɛ˥˩,鱲魚，赤鱲角,一種魚
鴷,䴕,ljɛ˥˩,"",啄木鳥
埒,埒,ljɛ˥˩/lɤ˥˩,埒垣，界埒,相當，等同，相等，同等，均等，並立
咧,咧,ljɛ˧,"",（助詞）了，啦
咧,咧,ljɛ˨˩˦,咧嘴，咧著嘴笑,嘴巴斜著張開
漏,漏,loʊ˥˩,漏水，遺漏
陋,陋,loʊ˥˩,陋屋，簡陋，醜陋
露,露,loʊ˥˩,露出，透露
鏤,镂,loʊ˥˩,鏤空，雕鏤,雕刻
嘍,喽,loʊ˧,"",（語氣助詞）表示提醒，呼喚
僂,偻,loʊ˧˥,佝僂，佝僂著腰
婁,娄,loʊ˧˥,"",（姓）
螻,螻,loʊ˧˥,螻蛄
樓,楼,loʊ˧˥,樓梯，大樓
髏,髅,loʊ˧˥,骷髏
簍,篓,loʊ˨˩˦,竹簍子
摟,搂,loʊ˨˩˦,摟抱
囉,啰,luɔ˥˥
捋,捋,luɔ˥˥,捋虎鬚，捋榆錢，捋袖子
駱,骆,luɔ˥˩,駱駝
珞,珞,luɔ˥˩,珞巴族，賽璐珞
絡,络,luɔ˥˩,網絡
洛,洛,luɔ˥˩,洛河，洛陽,（水名，地名）
落,落,luɔ˥˩,落下，墜落
咯,咯,luɔ˥˩,吡咯,一種有機化合物
漯,漯,luɔ˥˩,漯河,（地名）
犖,荦,luɔ˥˩,卓犖，犖犖大端,明顯，分明，顯著
硌,硌,luɔ˥˩,"",（名詞）山上的大石
烙,烙,luɔ˥˩/kɤ˧˥,炮烙,古代的一種酷刑
騾,骡,luɔ˧˥,騾子
邏,逻,luɔ˧˥,邏輯
羅,罗,luɔ˧˥
玀,猡,luɔ˧˥,豬玀,（方言）豬
蘿,萝,luɔ˧˥,蘿蔔
螺,螺,luɔ˧˥,螺旋，螺絲，陀螺，田螺
鑼,锣,luɔ˧˥,鑼鼓
籮,箩,luɔ˧˥,籮筐，笸籮,盛物的圓口竹器
裸,裸,luɔ˨˩˦,裸露，赤裸
倮,倮,luɔ˨˩˦,倮袒，倮體,同裸，赤身
掄,抡,luən˥˥,掄刀，掄拳
論,论,luən˥˩,論文，論點，討論，理論，言論，談論，評論，相對論，一概而論，無論如何，相提並論
輪,轮,luən˧˥,輪船，車輪
崙,仑,luən˧˥,崑崙山，拿破崙
淪,沦,luən˧˥,淪陷，沉淪
倫,伦,luən˧˥,倫理，無與倫比
圇,囵,luən˧˥,囫圇吞棗
論,论,luən˧˥,論語，論孟,《论语》的简称
侖,仑,luən˧˥,加侖，美侖美奐
綸,纶,luən˧˥,滌綸，腈綸，垂綸,人工合成纖維
嚕,噜,lu˥˥,嚕囌，嘟嚕，咕嚕
擼,撸,lu˥˥,"",（方）捋；撤消，撤去職務；用手掌擊
漉,漉,lu˥˩,濕漉漉
錄,录,lu˥˩,錄像，記錄
陸,陆,lu˥˩,陸地，大陸
祿,禄,lu˥˩,厚祿，俸祿，福祿壽
麓,麓,lu˥˩,山麓
碌,碌,lu˥˩,碌碌，忙碌，庸碌，勞碌，一骨碌,繁忙，繁雜；平凡，沒有才能
賂,赂,lu˥˩,賄賂
璐,璐,lu˥˩,賽璐珞,美玉
轆,辘,lu˥˩,轆轤，軲轆
露,露,lu˥˩,露水，朝露
路,路,lu˥˩,路口，馬路
鷺,鹭,lu˥˩,白鷺
鹿,鹿,lu˥˩,鹿茸，長頸鹿
戮,戮,lu˥˩,殺戮
潞,潞,lu˥˩,潞城，潞水,（水名，地名）
輅,辂,lu˥˩,輅車，輅馬,古代的一種大車，帝王用的大車
蓼,蓼,lu˥˩,"",形容植物長大的樣子
逯,逯,lu˥˩
鱸,鲈,lu˧˥,鱸魚,一種海魚
蘆,芦,lu˧˥,蘆葦，葫蘆
轤,轳,lu˧˥,轆轤
顱,颅,lu˧˥,顱骨，頭顱
臚,胪,lu˧˥,臚列,陳列，羅列
盧,卢,lu˧˥,"",（姓）
廬,庐,lu˧˥,廬山，茅廬
爐,炉,lu˧˥,爐灶，火爐
瀘,泸,lu˧˥,瀘水,（水名）
櫨,栌,lu˧˥,欂櫨，黃櫨,房屋架在柱上以支撐棟梁的短木
艫,舻,lu˧˥,舳艫,船頭
魯,鲁,lu˨˩˦,魯莽，粗魯
虜,虏,lu˨˩˦,擄掠，俘虜
鹵,卤,lu˨˩˦,鹵水，鹵素，鹵莽
滷,卤,lu˨˩˦,滷味，鹽滷,"",鹵
櫓,橹,lu˨˩˦,槳櫓
擄,掳,lu˨˩˦,擄掠，擄奪
亂,乱,lwan˥˩,亂說，雜亂
鸞,鸾,lwan˧˥,孤鸞年,傳說中鳳凰之類的鳥
巒,峦,lwan˧˥,山巒
臠,脔,lwan˧˥,臠割，禁臠，嘗鼎一臠,切成小塊的肉
灤,滦,lwan˧˥,灤河，灤南,（水名，地名）
欒,栾,lwan˧˥,"",（植物名）
鑾,銮,lwan˧˥,鑾鈴，迎鑾,指皇帝的車駕
孌,娈,lwan˧˥,"",容貌美好
攣,挛,lwan˧˥/lɥœn˧˥
孿,孪,lwan˧˥/lɥœn˧˥,孿生，孿生兄弟
卵,卵,lwan˨˩˦,卵石，孵卵
氯,氯,ly˥˩
慮,虑,ly˥˩,考慮，憂慮，遠慮
綠,绿,ly˥˩,綠色，綠葉，淺綠
律,律,ly˥˩,律師，紀律
率,率,ly˥˩,比率，利率，效率，頻率，功率，稅率，速率，圓周率，百分率,一定的標準、準則或比例
濾,滤,ly˥˩,濾紙，過濾
驢,驴,ly˧˥,驢子，毛驢
閭,闾,ly˧˥,閭巷，響徹閭巷,巷口的門
櫚,榈,ly˧˥,棕櫚樹
捋,捋,ly˨˩˦,捋鬍子，捋頭髮，捋出個頭緒
呂,吕,ly˨˩˦,"",（姓）
褸,褛,ly˨˩˦,襤褸
縷,缕,ly˨˩˦
履,履,ly˨˩˦,履歷，革履
旅,旅,ly˨˩˦,旅行，軍旅
鋁,铝,ly˨˩˦
膂,膂,ly˨˩˦,膂力，膂力過人
屢,屡,ly˨˩˦,屢次，履行
侶,侣,ly˨˩˦,伴侶，情侶，僧侶
啷,啷,lɑŋ˥˥
浪,浪,lɑŋ˥˩,浪濤，波浪
莨,莨,lɑŋ˥˩,莨菪,一種多年生草本植物
蒗,蒗,lɑŋ˥˩,寧蒗,（地名）
閬,阆,lɑŋ˥˩,閬中，閬苑,（地名）
榔,榔,lɑŋ˧˥,榔頭，檳榔
郎,郎,lɑŋ˧˥,郎君，郎中，新郎，情郎，牛郎，女郎，令郎，大郎，郎才女貌,稱年輕男子；（舊）稱別人的兒子
狼,狼,lɑŋ˧˥,狼狽
螂,螂,lɑŋ˧˥,蟑螂，螳螂
廊,廊,lɑŋ˧˥,走廊
鋃,锒,lɑŋ˧˥,鋃鐺,象聲詞，金屬的聲音
瑯,琅,lɑŋ˧˥,琺瑯，琳瑯，瑯琊
閬,阆,lɑŋ˧˥,閌閬，閬閬,高大，空曠
朗,朗,lɑŋ˨˩˦,朗誦，朗讀，明朗，晴朗，開朗
撈,捞,lɑʊ˥˥,撈魚，打撈
澇,涝,lɑʊ˥˩,澇災，洪澇,雨水過多而造成水災
烙,烙,lɑʊ˥˩,烙印，烙餅，烙衣服，烙餡兒餅,（動）烤熟；用燒熱的金屬留下標誌
嫪,嫪,lɑʊ˥˩,嫪毐,（姓）
酪,酪,lɑʊ˥˩/luɔ˥˩,乳酪，奶酪，乾酪
勞,劳,lɑʊ˧˥,勞動，勞累，勞駕，功勞，疲勞，操勞，勤勞，不勞而獲，吃苦耐勞,辛勤，努力，勤苦做事
嘮,唠,lɑʊ˧˥,嘮叨
醪,醪,lɑʊ˧˥,醪糟,酒，濁酒
癆,痨,lɑʊ˧˥,肺癆，癆病
牢,牢,lɑʊ˧˥,牢獄，坐牢
勞,劳,lɑʊ˧˥/lɑʊ˥˩,勞軍，勞兵，犒勞，慰勞,慰問，慰勉辛苦或有功勞的人
佬,佬,lɑʊ˨˩˦
老,老,lɑʊ˨˩˦,老師，古老
姥,姥,lɑʊ˨˩˦,姥姥,外祖母
咯,咯,lɔ˧,當然咯,（語氣助詞）
愣,愣,lɤŋ˥˩,"","",楞
稜,棱,lɤŋ˧˥,稜角，模稜兩可,物體的角
崚,崚,lɤŋ˧˥,崚嶒,形容山高的樣子
冷,冷,lɤŋ˨˩˦,冷氣，冰冷
樂,乐,lɤ˥˩,樂趣，快樂,快活，歡喜，高興；笑
勒,勒,lɤ˥˩,勒索，勒令，勒緊
鰳,鳓,lɤ˥˩,鰳魚
餎,饹,lɤ˧,蕎麵餄餎
了,了,lɤ˧,走了，看完了，說過了，做好了,（語助詞）表示動作已完成
略,略,lɥœ˥˩,略過，策略,"",畧
掠,掠,lɥœ˥˩,掠奪，搶掠
躪,躏,lɪn˥˩,蹂躪
賃,赁,lɪn˥˩,租賃
吝,吝,lɪn˥˩,吝嗇，不吝賜教
藺,蔺,lɪn˥˩,"",燈心草
磷,磷,lɪn˧˥,磷光
琳,琳,lɪn˧˥
麟,麟,lɪn˧˥,麒麟
臨,临,lɪn˧˥,臨時，臨頭
遴,遴,lɪn˧˥,遴選,謹慎選擇
璘,璘,lɪn˧˥,"",玉的光彩
林,林,lɪn˧˥,林立，樹林
淋,淋,lɪn˧˥,淋雨，淋漓盡致
粼,粼,lɪn˧˥,粼粼，粼粼碧波,形容水清澈明凈
嶙,嶙,lɪn˧˥,嶙嶙，嶙峋,山石重疊不平
啉,啉,lɪn˧˥,喹啉,一種有機化合物
霖,霖,lɪn˧˥
鱗,鳞,lɪn˧˥,魚鱗
鄰,邻,lɪn˧˥,鄰居
凜,凛,lɪn˨˩˦,凜冽，凜厲
懍,懔,lɪn˨˩˦
另,另,lɪŋ˥˩,另外
令,令,lɪŋ˥˩,命令，口令,使，使得；上級的指示；季節
聆,聆,lɪŋ˧˥,聆聽
陵,陵,lɪŋ˧˥,陵墓，丘陵
羚,羚,lɪŋ˧˥,羚羊
綾,绫,lɪŋ˧˥
鈴,铃,lɪŋ˧˥,鈴聲，門鈴
菱,菱,lɪŋ˧˥,菱角，菱形
苓,苓,lɪŋ˧˥,茯苓
鯪,鲮,lɪŋ˧˥,鯪魚，鯪鯉,一種淡水魚
囹,囹,lɪŋ˧˥,囹圄,囹圄：古代稱監獄
齡,龄,lɪŋ˧˥,年齡，同齡，高齡
翎,翎,lɪŋ˧˥,翎毛，雁翎,鳥翅膀和尾部上的長羽毛
玲,玲,lɪŋ˧˥,玲瓏，八面玲瓏
伶,伶,lɪŋ˧˥,伶俐，伶仃
零,零,lɪŋ˧˥,零錢，零食，飄零
呤,呤,lɪŋ˧˥,嘌呤,小聲說話
靈,灵,lɪŋ˧˥,靈魂，心靈
凌,凌,lɪŋ˧˥,凌空，欺凌
櫺,櫺,lɪŋ˧˥,窗櫺
令,令,lɪŋ˧˥,令狐,（複姓）
蛉,蛉,lɪŋ˧˥,白蛉，螟蛉,一種昆蟲
領,领,lɪŋ˨˩˦,領導，帶領
嶺,岭,lɪŋ˨˩˦,嶺南，山嶺
令,令,lɪŋ˨˩˦,一令紙,（量詞）
隆,隆,lʊŋ˥˥,轟隆，黑咕隆咚
龍,龙,lʊŋ˧˥,龍眼，恐龍
隆,隆,lʊŋ˧˥,隆重，隆冬，隆起，興隆
瓏,珑,lʊŋ˧˥,玲瓏
窿,窿,lʊŋ˧˥,窟窿
朧,胧,lʊŋ˧˥,朦朧,月光不明亮
曨,昽,lʊŋ˧˥,曚曨,日光不明亮
籠,笼,lʊŋ˧˥,籠子，鳥籠，蒸籠，燈籠,（名詞）指籠子
聾,聋,lʊŋ˧˥,聾啞，聾子
矓,眬,lʊŋ˧˥,矇矓,模糊
嚨,咙,lʊŋ˧˥,喉嚨
蘢,茏,lʊŋ˧˥,蘢蔥，蔥蘢,草木青翠茂盛
礱,砻,lʊŋ˧˥,礱糠，礱坊,去掉稻殼的工具
壟,垄,lʊŋ˨˩˦,壟斷市場
籠,笼,lʊŋ˨˩˦,籠罩，籠統，籠絡,（動詞）指遮住，像籠子一樣罩住
攏,拢,lʊŋ˨˩˦,拉攏，靠攏，收攏,合在一起，聚起，總合，靠近
隴,陇,lʊŋ˨˩˦,"",甘肅的別稱
嫚,嫚,man˥˥,嫚子,（方言）女孩子
顢,颟,man˥˥/man˧˥,顢頇,糊塗，疏忽，不懂事理
曼,曼,man˥˩,曼谷，阿曼
慢,慢,man˥˩,緩慢，傲慢
漫,漫,man˥˩,漫畫，浪漫
蔓,蔓,man˥˩,蔓延，蔓草，蔓生，藤蔓,滋生，擴展
幔,幔,man˥˩,幔子，窗幔,掛在屋內的帳幕
謾,谩,man˥˩,謾罵,輕慢，不禮貌，不尊重
嫚,嫚,man˥˩,嫚辱，嫚易,輕視，瞧不起
墁,墁,man˥˩,墁地,用磚石鋪地
縵,缦,man˥˩,縵帛,無花紋或圖案的絲織品
熳,熳,man˥˩,爛熳,爛漫
鏝,镘,man˥˩,"",用來塗抹牆壁的工具；也指銅幣、錢鈔
鰻,鳗,man˧˥,鰻魚
瞞,瞒,man˧˥,瞞過，隱瞞
蠻,蛮,man˧˥,蠻橫，野蠻
饅,馒,man˧˥,饅頭
蔓,蔓,man˧˥,蔓菁,蕪菁，一種草本植物
謾,谩,man˧˥,欺謾,欺騙，蒙騙，蒙蔽
鞔,鞔,man˧˥/wan˨˩˦,鞔鼓，鞔鞋,用皮革做鼓，鞋等
滿,满,man˨˩˦,滿意，充滿
蟎,螨,man˨˩˦,蟎蟲，塵蟎,一種節肢動物
脈,脉,maɪ˥˩,脈搏，山脈,動脈和靜脈
麥,麦,maɪ˥˩,麥片，大麥
邁,迈,maɪ˥˩,邁步，豪邁
賣,卖,maɪ˥˩,賣力，賣弄，拍賣，出賣
埋,埋,maɪ˧˥,埋伏，掩埋
霾,霾,maɪ˧˥,陰霾
蕒,荬,maɪ˨˩˦,苣蕒菜
買,买,maɪ˨˩˦,買帳，購買
媽,妈,ma˥˥,媽媽，舅媽，姨媽,母親；對女長輩的稱呼
抹,抹,ma˥˥,抹布，抹桌子，抹下來,擦
罵,骂,ma˥˩,罵人，叫罵
嘛,嘛,ma˧,喇嘛，有意見就提嘛,（助詞）表示提醒、勸阻、顯而易見、道理明顯等語氣；（藏語）對僧人、法師等的尊稱
嗎,吗,ma˧,好嗎，行嗎，可以嗎,（疑問助詞）
嗎,吗,ma˧˥,幹嗎，有嗎，要嗎，嗎玩意兒，要嗎有嗎,（方言）什麼
痲,麻,ma˧˥,痲痺，痲風，痲疹
嘛,嘛,ma˧˥,幹嘛，有嘛，要嘛，嘛玩意兒，要嘛有嘛,（方言）什麼
麻,麻,ma˧˥,麻繩，麻木，麻痺，芝麻,"",蔴
蟆,蟆,ma˧˥,蛤蟆
螞,蚂,ma˨˩˦,螞蟻，螞蟥
瑪,玛,ma˨˩˦,瑪瑙
嗎,吗,ma˨˩˦,嗎啡
馬,马,ma˨˩˦,馬上，騎馬
碼,码,ma˨˩˦,碼頭，號碼
獁,犸,ma˨˩˦,猛獁,毛象
妹,妹,meɪ˥˩,妹妹，姐妹
袂,袂,meɪ˥˩,聯袂，聯袂飾演,衣袖，袖子
昧,昧,meɪ˥˩,曖昧
寐,寐,meɪ˥˩,夢寐以求，不寐
媚,媚,meɪ˥˩,媚外，諂媚
魅,魅,meɪ˥˩,魅力，鬼魅,鬼怪
謎,谜,meɪ˥˩,猜謎兒，破謎兒,（口語）謎語
煤,煤,meɪ˧˥,煤氣，採煤
沒,没,meɪ˧˥,沒有，還沒，有沒有
酶,酶,meɪ˧˥,核糖酶
莓,莓,meɪ˧˥,草莓，黑莓
眉,眉,meɪ˧˥,眉毛，皺眉
枚,枚,meɪ˧˥
楣,楣,meɪ˧˥
嵋,嵋,meɪ˧˥,峨嵋山
玫,玫,meɪ˧˥
梅,梅,meɪ˧˥,梅雨，酸梅
霉,霉,meɪ˧˥,發霉，倒霉,"",黴
媒,媒,meɪ˧˥,媒體，傳媒
湄,湄,meɪ˧˥,"",岸邊，水邊
糜,糜,meɪ˧˥,糜子，糜黍,穄子，一種黍類農作物
美,美,meɪ˨˩˦,美麗，鮮美
每,每,meɪ˨˩˦
鎂,镁,meɪ˨˩˦,"",化學元素12
浼,浼,meɪ˨˩˦,央浼,請求，請託
咪,咪,mi˥˥
瞇,眯,mi˥˥,瞇眼，瞇縫
密,密,mi˥˩,密封，緊密
覓,觅,mi˥˩,覓食，尋覓
秘,秘,mi˥˩,秘密，秘書，神秘,"",祕
蜜,蜜,mi˥˩,蜜蜂，甜蜜
泌,泌,mi˥˩,泌尿，分泌
冪,幂,mi˥˩,冪數，乘冪,一個數字自乘若干次
汨,汨,mi˥˩,汨羅江
謐,谧,mi˥˩,靜謐,安靜
嘧,嘧,mi˥˩,嘧啶,一種有機化合物
鼏,鼏,mi˥˩,"",鼎的蓋子
宓,宓,mi˥˩,靜宓,寧靜，安靜
蘼,蘼,mi˧˥,荼蘼
謎,谜,mi˧˥,謎語，猜謎
醚,醚,mi˧˥,二甲醚
麋,麋,mi˧˥,麋鹿
瀰,弥,mi˧˥,瀰漫
獼,猕,mi˧˥,獼猴
彌,弥,mi˧˥,彌補，彌合
迷,迷,mi˧˥,迷宮，沉迷
糜,糜,mi˧˥,糜費，肉糜,濃的稀飯；爛，浪費
縻,縻,mi˧˥,羈縻，縻繫,牽引牛的繩子
米,米,mi˨˩˦,米飯，稻米
羋,羋,mi˨˩˦,"",（姓）
脒,脒,mi˨˩˦,磺胺脒,一種有機化合物
靡,靡,mi˨˩˦/mi˧˥,風靡，靡靡之音,奢侈，浪費
謬,谬,mjoʊ˥˩,謬論，荒謬
喵,喵,mjɑʊ˥˥
廟,庙,mjɑʊ˥˩,廟宇，宗廟
妙,妙,mjɑʊ˥˩,微妙，美妙，奇妙,好，神奇
描,描,mjɑʊ˧˥,描寫，素描
瞄,瞄,mjɑʊ˧˥,瞄準
苗,苗,mjɑʊ˧˥,苗芽，痘苗
渺,渺,mjɑʊ˨˩˦,渺小，渺茫,微小
邈,邈,mjɑʊ˨˩˦,邈然,遠
緲,缈,mjɑʊ˨˩˦,縹緲
藐,藐,mjɑʊ˨˩˦,藐視,小
秒,秒,mjɑʊ˨˩˦,秒鐘
淼,渺,mjɑʊ˨˩˦,淼茫，浩淼,水面廣闊
眇,眇,mjɑʊ˨˩˦
麵,面,mjɛn˥˩,麵條，炒麵,"",麪
面,面,mjɛn˥˩,面部，臉面
棉,棉,mjɛn˧˥,棉花，棉絨
綿,绵,mjɛn˧˥,綿延，連綿，纏綿,連續不斷
眠,眠,mjɛn˧˥,睡眠，冬眠
緬,缅,mjɛn˨˩˦,緬甸
勉,勉,mjɛn˨˩˦,勉勵，勉強
靦,腼,mjɛn˨˩˦,靦腆
冕,冕,mjɛn˨˩˦,冠冕，加冕
免,免,mjɛn˨˩˦,免費，避免
娩,娩,mjɛn˨˩˦,分娩
眄,眄,mjɛn˨˩˦,眄視,斜視
澠,渑,mjɛn˨˩˦/mɪn˨˩˦,澠池,（地名）
乜,乜,mjɛ˥˥,乜斜,瞇著眼睛
哶,哶,mjɛ˥˥
衊,蔑,mjɛ˥˩,誣衊
篾,篾,mjɛ˥˩,竹篾,薄竹片
滅,灭,mjɛ˥˩,滅絕，熄滅
蔑,蔑,mjɛ˥˩,蔑視，輕蔑
蠛,蠛,mjɛ˥˩
哞,哞,moʊ˥˥,"",（擬聲詞）牛叫聲
眸,眸,moʊ˧˥,眸子，眼眸
謀,谋,moʊ˧˥,謀略，陰謀，不謀而合,計策，策劃，商討，設法尋求
牟,牟,moʊ˧˥,牟利，牟取,想盡辦法得到
繆,缪,moʊ˧˥,未雨綢繆
某,某,moʊ˨˩˦,某人
募,募,mu˥˩,募集，籌募
幕,幕,mu˥˩,幕後，開幕
暮,暮,mu˥˩,暮色，朝暮
苜,苜,mu˥˩,苜蓿
慕,慕,mu˥˩,羨慕
睦,睦,mu˥˩,和睦
木,木,mu˥˩,木頭，麻木
仫,仫,mu˥˩,仫佬族
墓,墓,mu˥˩,墓碑，墳墓
沐,沐,mu˥˩,沐浴
牧,牧,mu˥˩,牧羊，遊牧
目,目,mu˥˩,目前，節目
鉬,钼,mu˥˩,"",化學元素42
穆,穆,mu˥˩,穆斯林，肅穆
模,模,mu˧˥,模子，模樣，字模
拇,拇,mu˨˩˦,拇指，大拇指
牡,牡,mu˨˩˦,牡丹，牡蠣
母,母,mu˨˩˦,母親，字母
姆,姆,mu˨˩˦,保姆
畝,亩,mu˨˩˦,公畝，地畝
盲,盲,mɑŋ˧˥,盲人，文盲
忙,忙,mɑŋ˧˥,忙碌，繁忙
茫,茫,mɑŋ˧˥,茫然，迷茫
芒,芒,mɑŋ˧˥,芒果，光芒
氓,氓,mɑŋ˧˥,流氓
鋩,铓,mɑŋ˧˥,鋒鋩
蟒,蟒,mɑŋ˨˩˦,蟒蛇，巨蟒
莽,莽,mɑŋ˨˩˦,莽撞，魯莽
貓,猫,mɑʊ˥˥,貓眼，野貓
懋,懋,mɑʊ˥˩,"",勉勵，勤勉，盛大
耄,耄,mɑʊ˥˩,耄耋之年,年老，指八十或九十歲
茂,茂,mɑʊ˥˩,茂盛，蔥茂
貌,貌,mɑʊ˥˩,貌似，禮貌
袤,袤,mɑʊ˥˩,廣袤,南北距離的長度
帽,帽,mɑʊ˥˩,帽子，筆帽
貿,贸,mɑʊ˥˩,貿易，外貿
瑁,瑁,mɑʊ˥˩,玳瑁
冒,冒,mɑʊ˥˩,冒險，感冒
錨,锚,mɑʊ˧˥,起錨，拋錨
茅,茅,mɑʊ˧˥,茅草，名列前茅
髦,髦,mɑʊ˧˥,時髦
